ifInOctets11_diff,ifOutOctets11_diff,ifInUcastPkts11_diff,ifOutUcastPkts11_diff,tcpOutRsts_diff,tcpInSegs_diff,tcpOutSegs_diff,tcpPassiveOpens_diff,tcpRetransSegs_diff,tcpCurrEstab_diff,tcpActiveOpens_diff,udpInDatagrams_diff,udpOutDatagrams_diff,udpNoPorts_diff,ipInReceives_diff,ipInDelivers_diff,ipOutRequests_diff,icmpInMsgs_diff,icmpOutMsgs_diff,icmpOutDestUnreachs_diff,icmpInEchos_diff,icmpOutEchoReps_diff,class
11918,15692,53,45,0,23,22,0,0,0,0,67,66,0,88,88,83,0,0,0,0,0,normal
1887,4879,15,20,0,14,14,0,1,0,0,50,54,0,66,66,71,0,0,0,0,0,normal
12530,30211,82,84,4,50,53,0,2,2,6,81,78,0,130,130,129,0,0,0,0,0,normal
16854,11679,30,33,4,25,26,0,0,0,4,88,90,0,121,121,121,0,0,0,0,0,normal
20347,25504,97,66,0,86,91,3,1,6,3,118,49,0,72,72,59,0,0,0,0,0,normal
6483,4046,16,16,18,68,70,0,0,-6,16,98,52,0,95,95,89,0,0,0,0,0,normal
25098,18124,96,127,4,91,99,0,3,1,5,178,69,0,173,173,148,0,0,0,0,0,normal
5739395,140309,4254,665,6,665,626,0,0,9,14,1607,544,0,2548,2548,1447,0,0,0,0,0,normal
2078414,498467,2634,1464,0,664,741,13,0,18,27,1818,897,0,2093,2093,1159,0,0,0,0,0,normal
386415,264624,885,698,2,254,303,5,5,-3,5,353,212,0,524,524,374,0,0,0,0,0,normal
8984,55764,67,79,0,125,135,3,1,6,4,68,69,0,168,168,162,0,0,0,0,0,normal
38093,48637,171,145,0,164,160,0,0,-3,0,192,128,0,269,269,238,0,0,0,0,0,normal
9873,11224,64,51,0,110,107,0,0,-1,0,57,68,0,133,133,137,0,0,0,0,0,normal
10713,28765,77,78,0,132,131,1,0,-2,2,57,60,0,179,179,175,0,0,0,0,0,normal
39908,26525,110,103,36,117,116,0,1,-8,32,319,322,0,363,363,384,0,0,0,0,0,normal
579895,407146,701,504,8,46,47,0,1,0,8,564,274,0,519,519,319,0,0,0,0,0,normal
13022,14174,107,70,8,48,47,0,0,0,8,166,78,0,127,127,108,0,0,0,0,0,normal
21917,19454,58,51,0,30,31,0,0,0,0,107,75,0,143,143,110,0,0,0,0,0,normal
47075,27485,126,87,8,63,61,0,0,0,9,80,77,0,122,122,122,0,0,0,0,0,normal
33789,24839,80,80,0,28,32,0,0,0,0,102,100,0,133,133,132,0,0,0,0,0,normal
13485,14377,71,59,0,34,36,0,1,-1,0,75,54,0,91,91,91,0,0,0,0,0,normal
3204,2829,23,23,0,26,28,0,0,0,0,53,61,0,85,85,91,0,0,0,0,0,normal
6281,17541,41,40,8,33,34,0,1,0,8,62,60,0,86,86,85,0,0,0,0,0,normal
7880,16538,94,91,0,49,42,0,0,-4,0,87,81,0,130,130,123,0,0,0,0,0,normal
29383,37408,49,48,0,37,37,0,5,-5,0,84,81,0,120,120,122,0,0,0,0,0,normal
15195,28832,215,125,0,22,23,0,0,-2,0,189,115,0,212,212,136,0,0,0,0,0,normal
157717,10110,36,31,0,22,21,0,1,-1,0,68,55,0,74,74,70,0,0,0,0,0,normal
11845,43173,125,109,0,29,29,0,2,-1,0,168,126,0,153,153,160,0,0,0,0,0,normal
28152,7370,26,23,0,35,39,0,0,-1,1,51,49,0,97,97,100,0,0,0,0,0,normal
23739,18181,103,70,4,44,46,0,1,1,5,115,53,0,95,95,80,0,0,0,0,0,normal
7868,4102,45,17,4,27,26,0,1,0,4,135,55,0,97,97,86,0,0,0,0,0,normal
18110,12612,85,51,1,36,36,0,1,-1,1,110,75,0,109,109,103,0,0,0,0,0,normal
17178,25239,50,47,0,21,21,0,0,0,0,78,74,0,99,99,95,0,0,0,0,0,normal
24734,35431,98,86,0,47,44,0,1,1,1,62,68,0,109,109,108,0,0,0,0,0,normal
18624,32228,55,50,0,20,20,0,1,0,0,76,78,0,103,103,102,0,0,0,0,0,normal
14167,16491,70,72,0,33,36,0,0,-1,0,77,77,0,104,104,106,0,0,0,0,0,normal
8727,13429,27,32,0,21,21,0,0,0,0,48,52,0,68,68,71,0,0,0,0,0,normal
8719,3542,47,27,0,22,21,0,0,0,0,135,56,0,99,99,84,0,0,0,0,0,normal
8342,8975,42,35,8,37,38,0,1,0,8,53,47,0,69,69,68,0,0,0,0,0,normal
4444,11332,32,23,0,27,36,0,1,0,1,61,48,0,97,97,99,0,0,0,0,0,normal
30999,37751,97,89,0,45,53,0,1,1,1,79,79,0,124,124,124,0,0,0,0,0,normal
11309,27989,53,56,0,39,55,0,0,0,1,91,78,0,107,107,110,0,0,0,0,0,normal
17590,33256,85,91,0,19,21,0,0,0,0,63,66,0,84,84,87,0,0,0,0,0,normal
3841,10519,30,27,0,28,27,0,0,0,0,56,57,0,88,88,85,0,0,0,0,0,normal
20002,23644,75,67,0,36,37,0,0,1,1,71,72,0,117,117,115,0,0,0,0,0,normal
9192,4956,50,43,0,34,33,0,0,0,0,173,108,0,146,146,133,0,0,0,0,0,normal
118407,61053,152,108,8,55,57,0,1,0,8,47,47,0,89,89,89,0,0,0,0,0,normal
2709,4716,18,16,0,13,12,0,1,0,0,130,74,0,95,95,88,0,0,0,0,0,normal
17748,10184,84,47,2,24,24,0,0,-1,0,123,61,0,96,96,86,0,0,0,0,0,normal
12635,15106,62,54,0,30,31,0,2,0,0,61,56,0,91,91,89,0,0,0,0,0,normal
23428,23043,86,80,0,44,44,0,0,0,2,76,75,0,122,122,114,0,0,0,0,0,normal
12737,15461,38,38,0,40,47,0,0,2,2,85,87,0,129,129,134,0,0,0,0,0,normal
30157,33672,98,101,0,46,51,0,0,1,1,50,49,0,110,110,109,0,0,0,0,0,normal
9850,7834,59,29,0,266,268,4,2,8,4,120,46,0,72,72,61,0,0,0,0,0,normal
11971,6057,41,33,0,53,54,0,0,0,1,67,68,0,97,97,97,0,0,0,0,0,normal
20959,28123,88,87,0,87,86,1,0,2,1,86,89,0,122,122,120,0,0,0,0,0,normal
9006,15576,31,31,0,222,220,3,3,7,5,65,66,0,246,246,228,0,0,0,0,0,normal
29884,64993,150,145,0,132,137,0,1,1,1,52,52,0,98,98,95,0,0,0,0,0,normal
6025,9164,16,18,0,85,86,0,1,0,0,44,46,0,90,90,92,0,0,0,0,0,normal
5743,8609,26,28,0,107,112,0,0,1,1,79,83,0,118,118,124,0,0,0,0,0,normal
20411,23719,66,71,0,133,130,0,2,0,1,73,75,0,140,140,141,0,0,0,0,0,normal
29878,42821,118,98,0,100,108,0,2,-1,0,133,57,0,132,132,117,0,0,0,0,0,normal
6014,4303,28,12,0,86,87,0,1,0,0,63,45,0,90,90,86,0,0,0,0,0,normal
3625,4601,21,22,0,106,105,0,0,0,0,56,61,0,99,99,101,0,0,0,0,0,normal
5895,11768,65,50,0,105,106,0,0,0,0,67,62,0,108,108,100,0,0,0,0,0,normal
12727,5690,38,31,0,97,98,0,4,-1,0,69,52,0,117,117,117,0,0,0,0,0,normal
5967,10035,37,36,0,115,114,0,2,0,0,45,47,0,87,87,89,0,0,0,0,0,normal
2080,10891,59,49,0,111,106,0,0,0,0,56,58,0,112,112,108,0,0,0,0,0,normal
10019,4971,27,26,0,94,97,0,0,-2,0,48,52,0,102,102,105,0,0,0,0,0,normal
10917,31713,37,61,0,99,101,0,0,1,1,113,116,0,171,171,172,0,0,0,0,0,normal
39251,22657,125,68,0,79,80,0,1,0,0,127,46,0,102,102,87,0,0,0,0,0,normal
9513,4458,22,19,0,83,83,0,0,0,0,51,52,0,87,87,87,0,0,0,0,0,normal
2101,3293,36,36,0,90,91,0,1,-2,0,66,60,0,112,112,109,0,0,0,0,0,normal
11405,11518,44,28,0,89,89,0,1,-4,0,131,76,0,124,124,122,0,0,0,0,0,normal
67060,55304,229,171,0,71,73,0,0,0,1,244,98,0,198,198,168,0,0,0,0,0,normal
88702,20657,135,79,1,109,103,2,1,4,3,202,86,0,139,139,119,0,0,0,0,0,normal
30032,16548,116,80,0,113,108,0,1,1,1,44,44,0,98,98,97,0,0,0,0,0,normal
3880,15306,27,28,0,116,117,3,0,5,3,78,83,0,149,149,153,0,0,0,0,0,normal
12908,10488,50,47,0,55,53,0,1,0,0,44,44,0,76,76,74,0,0,0,0,0,normal
7578,41196,54,47,0,823854,823853,1,0,2,1,60,54,0,1099670,1099670,1099650,0,0,0,0,0,tcp-syn
2432,1249,15,13,0,908746,908746,0,0,-2,0,49,49,0,633003,633003,633002,0,0,0,0,0,tcp-syn
4167,2749,27,26,1,100,101,2,1,1,2,49,48,0,91,91,89,0,0,0,0,0,normal
20516,12640,81,42,0,114,111,0,0,-1,0,172,95,0,185,185,157,0,0,0,0,0,normal
23144,25627,72,65,0,165,160,0,0,1,1,67,67,0,107,107,106,0,0,0,0,0,normal
12976,9156,48,39,0,112,113,0,1,0,0,44,44,0,81,81,82,0,0,0,0,0,normal
9547,6228,32,30,0,88,88,0,0,-1,1,51,53,0,104,104,102,0,0,0,0,0,normal
7705,5430,38,34,0,127,123,0,0,0,1,79,79,0,144,144,139,0,0,0,0,0,normal
19714,18666,82,51,0,105,105,0,0,0,0,117,45,0,89,89,75,0,0,0,0,0,normal
3635,2043,21,15,0,81,81,0,0,0,0,50,54,0,83,83,87,0,0,0,0,0,normal
3045,2471,25,24,0,78,81,0,0,0,0,46,48,0,84,84,86,0,0,0,0,0,normal
4214,1384,16,11,0,72,70,0,0,0,0,127,61,0,107,107,93,0,0,0,0,0,normal
35318,23924,105,68,0,90,88,0,0,-3,0,177,95,0,164,164,148,0,0,0,0,0,normal
21376,13301,81,49,0,87,87,0,0,0,0,91,67,0,115,115,108,0,0,0,0,0,normal
5197,6049,36,31,0,96,95,0,0,0,0,44,44,0,88,88,85,0,0,0,0,0,normal
5336,693,20,7,0,116,114,0,0,-4,0,94,46,0,99,99,90,0,0,0,0,0,normal
15735,22690,56,57,0,70,70,0,0,0,0,94,95,0,129,129,128,0,0,0,0,0,normal
22467,8873,69,43,0,91,90,0,0,-1,1,109,48,0,110,110,93,0,0,0,0,0,normal
12002,3652,71,32,0,89,88,0,0,0,0,99,48,0,105,105,96,0,0,0,0,0,normal
2755,828,13,9,0,73,75,0,0,0,0,52,46,0,81,81,78,0,0,0,0,0,normal
2502,9035,66,32,0,82,78,0,0,0,0,144,72,0,137,137,131,0,0,0,0,0,normal
53053,46489,113,114,0,85,84,0,1,0,0,125,127,0,155,155,153,0,0,0,0,0,normal
3222,1529,20,15,0,85,86,0,1,-1,0,51,50,0,87,87,85,0,0,0,0,0,normal
5008,2512,26,21,0,83,83,0,0,0,0,44,44,0,82,82,81,0,0,0,0,0,normal
2976,1778,21,17,0,72,72,0,0,0,0,46,46,0,82,82,80,0,0,0,0,0,normal
13494,12057,45,39,0,75,73,0,0,0,0,74,73,0,102,102,100,0,0,0,0,0,normal
1603,9114,36,29,0,73,73,0,0,0,0,68,67,0,106,106,103,0,0,0,0,0,normal
10054,1849,21,19,0,81,81,0,0,0,0,48,48,0,81,81,81,0,0,0,0,0,normal
2008,1257,15,13,0,81,82,0,0,0,1,48,48,0,103,103,100,0,0,0,0,0,normal
24245,28196,124,100,0,151,140,0,3,0,0,144,92,0,191,191,183,0,0,0,0,0,normal
29063,26844,95,100,0,108,108,0,0,0,0,110,123,0,134,134,140,0,0,0,0,0,normal
7616,10220,49,51,0,134,138,0,0,1,2,139,144,0,226,226,228,0,0,0,0,0,normal
86856,57517,180,169,0,131,133,0,0,5,5,152,150,0,265,265,269,0,0,0,0,0,normal
989800,163175,1007,887,0,168,162,0,2,2,3,863,769,0,1015,1015,902,0,0,0,0,0,normal
33593,38495,188,171,0,135,125,0,0,0,0,93,84,0,165,165,156,0,0,0,0,0,normal
91003,49569,188,144,0,116,113,0,3,2,2,487,323,0,516,516,386,0,0,0,0,0,normal
572165,58938,726,420,0,132,131,0,1,0,1,579,316,0,658,658,405,0,0,0,0,0,normal
419084,38834,515,257,10,107,117,0,1,-7,0,775,321,0,770,770,364,0,0,0,0,0,normal
827950,70145,906,364,0,75,75,0,0,0,0,783,296,0,847,847,345,0,0,0,0,0,normal
391081,38316,466,178,0,107,106,0,0,0,1,348,152,0,292,292,183,0,0,0,0,0,normal
11953,5463,65,43,0,97,97,0,0,0,0,80,76,0,132,132,132,0,0,0,0,0,normal
26375,40040,119,104,0,81,80,0,0,0,0,172,115,0,150,150,146,0,0,0,0,0,normal
6998,17321,41,44,0,93,92,0,0,0,0,122,108,0,183,183,174,0,0,0,0,0,normal
60203,29009,132,108,0,107,104,0,2,0,1,87,84,0,133,133,132,0,0,0,0,0,normal
6594,5269,55,48,0,118,113,0,0,0,1,88,89,0,165,165,152,0,0,0,0,0,normal
25345,27039,104,86,0,85,84,0,0,0,0,172,98,0,176,176,156,0,0,0,0,0,normal
37436,33063,123,87,0,94,90,0,0,0,0,124,116,0,146,146,139,0,0,0,0,0,normal
40185,61824,382,212,0,89,90,0,2,0,0,357,193,0,410,410,246,0,0,0,0,0,normal
291218,13273,46,43,0,82,82,0,0,0,0,79,78,0,120,120,120,0,0,0,0,0,normal
20649,24501,57,51,0,89,86,0,0,0,0,88,84,0,115,115,112,0,0,0,0,0,normal
19653,12184,76,61,0,89,90,0,0,-1,1,118,120,0,171,171,170,0,0,0,0,0,normal
32704,39422,95,95,0,76,76,0,0,0,0,74,79,0,109,109,111,0,0,0,0,0,normal
3628,3786,45,47,0,87,85,0,0,-2,0,61,64,0,152,152,142,0,0,0,0,0,normal
995109,67033,862,338,0,940,601,0,2,3,3,74,56,0,1041,1041,624,0,0,0,0,0,normal
1739384,78034,1461,489,0,777,309,0,0,-1,0,209,93,0,900,900,415,0,0,0,0,0,normal
2547278,61995,2023,434,0,928,503,0,0,0,0,154,88,0,921,921,464,0,0,0,0,0,normal
1713089,23718,1358,277,0,877,353,0,0,0,0,88,73,0,905,905,366,0,0,0,0,0,normal
2156554,19812,1663,236,0,702,236,0,0,0,0,54,54,0,749,749,281,0,0,0,0,0,normal
1454798,15112,1122,179,0,748,257,0,0,0,0,49,49,0,722,722,241,0,0,0,0,0,normal
1483270,28198,1883,353,0,853,301,0,0,0,0,177,118,0,944,944,375,0,0,0,0,0,normal
2548593,49808,1283,220,0,786,360,0,0,0,0,86,64,0,827,827,468,0,0,0,0,0,normal
1839013,57913,1473,598,0,1327,1025,0,0,7,8,83,77,0,1422,1422,999,0,0,0,0,0,slowloris
4203512,67043,3294,777,0,1553,577,0,0,0,0,170,85,0,1659,1659,616,0,0,0,0,0,slowloris
3388277,44815,3925,702,0,1507,481,0,0,0,0,76,70,0,1606,1606,598,0,0,0,0,0,slowloris
4969042,61182,2522,438,0,1550,519,0,0,0,0,92,66,0,1470,1470,447,0,0,0,0,0,slowloris
3189200,32364,2446,366,0,1350,439,0,0,-1,0,71,70,0,1307,1307,491,0,0,0,0,0,slowloris
1958606,25465,1510,288,0,734,300,0,0,-5,0,66,65,0,752,752,289,0,0,0,0,0,normal
1593126,20879,1245,213,0,776,290,0,0,0,0,61,60,0,765,765,300,0,0,0,0,0,normal
2268237,46019,1787,334,0,748,289,0,0,-3,1,115,114,0,882,882,385,0,0,0,0,0,normal
1585689,23791,1235,238,0,739,298,0,0,0,0,58,58,0,717,717,308,0,0,0,0,0,normal
1497871,23611,1200,265,1,741,357,0,0,0,1,82,77,0,766,766,376,0,0,0,0,0,normal
1386534,20390,1083,243,0,739,334,0,0,0,0,150,89,0,820,820,394,0,0,0,0,0,normal
2462493,54954,1960,468,0,767,357,0,0,-2,0,90,68,0,829,829,450,0,0,0,0,0,normal
1835171,55237,1468,499,0,895,544,0,0,2,2,78,77,0,901,901,538,0,0,0,0,0,normal
1711571,39611,1334,351,0,785,422,0,0,0,0,77,78,0,827,827,436,0,0,0,0,0,normal
1377482,19047,1064,229,0,734,371,0,0,0,0,58,59,0,722,722,378,0,0,0,0,0,normal
2241984,32729,1730,392,0,607,243,0,0,0,0,46,46,0,630,630,250,0,0,0,0,0,normal
1570644,30998,1232,291,0,808,440,0,0,0,0,86,85,0,869,869,486,0,0,0,0,0,normal
1633916,33994,1285,343,0,798,443,0,0,-1,0,82,80,0,811,811,469,0,0,0,0,0,normal
1565635,35053,1242,368,0,723,319,0,1,0,2,66,64,0,782,782,367,0,0,0,0,0,normal
1538575,69714,2036,664,0,897,612,0,0,-1,0,159,95,0,945,945,660,0,0,0,0,0,normal
2621340,24613,1239,286,0,772,365,0,0,0,0,72,66,0,828,828,435,0,0,0,0,0,normal
1764155,35417,1377,422,0,810,442,0,1,0,0,71,70,0,818,818,466,0,0,0,0,0,normal
1192375,34332,946,234,0,623,281,0,1,1,1,61,60,0,697,697,358,0,0,0,0,0,normal
1667569,28148,1916,476,0,850,448,0,0,0,1,63,63,0,813,813,376,0,0,0,0,0,normal
2601404,60401,1388,552,0,813,618,0,0,0,0,49,49,0,832,832,614,0,0,0,0,0,normal
1373485,22677,1073,206,0,744,328,0,0,0,0,83,80,0,799,799,366,0,0,0,0,0,normal
1247396,28471,985,230,0,501,211,0,0,-1,0,77,76,0,495,495,243,0,0,0,0,0,normal
1279783,15117,991,180,0,678,252,0,0,0,0,47,47,0,687,687,257,0,0,0,0,0,normal
2129159,38562,1673,338,0,719,326,0,0,0,0,162,101,0,808,808,402,0,0,0,0,0,normal
1634386,30728,1307,346,0,751,378,0,0,0,0,87,80,0,801,801,422,0,0,0,0,0,normal
1496733,21815,1164,260,0,686,305,0,0,0,0,67,67,0,720,720,330,0,0,0,0,0,normal
1372426,23755,1072,205,0,713,285,0,0,0,0,61,60,0,692,692,287,0,0,0,0,0,normal
2220339,35978,1737,333,0,729,306,0,0,0,0,56,56,0,774,774,330,0,0,0,0,0,normal
1494499,17766,1150,212,0,697,264,0,0,0,0,46,46,0,716,716,279,0,0,0,0,0,normal
1626123,25531,1258,286,0,795,365,0,0,0,0,111,115,0,887,887,435,0,0,0,0,0,normal
1680417,41200,1330,291,0,813,328,0,0,0,1,74,73,0,806,806,344,0,0,0,0,0,normal
1417730,31865,1478,320,0,540,265,0,0,0,0,47,47,0,532,532,281,0,0,0,0,0,normal
1944094,38983,1181,295,0,744,333,0,0,0,0,165,96,0,856,856,398,0,0,0,0,0,normal
1564189,22253,1241,253,0,645,320,0,0,-1,0,83,78,0,563,563,324,0,0,0,0,0,normal
251283,13389,224,126,0,96,98,0,0,0,0,69,62,0,129,129,126,0,0,0,0,0,normal
72923,13090,109,174,0,390,211,0,0,0,0,129,69,0,533,533,283,0,0,0,0,0,normal
2294493,29229,1778,250,0,785,322,0,0,0,0,80,78,0,796,796,336,0,0,0,0,0,normal
937600,21344,736,153,0,379,180,0,0,0,0,47,47,0,402,402,197,0,0,0,0,0,normal
1125333,16791,878,193,0,736,412,0,0,0,0,84,81,0,816,816,481,0,0,0,0,0,normal
1635690,38426,1287,391,0,589,318,0,0,0,0,91,89,0,605,605,323,0,0,0,0,0,normal
1701045,33391,1334,302,0,649,240,0,0,0,0,48,48,0,653,653,264,0,0,0,0,0,normal
1467747,26035,1157,228,0,636,272,0,0,0,0,166,101,0,626,626,303,0,0,0,0,0,normal
642459,28932,556,203,3,289,199,0,0,-2,1,77,71,0,307,307,216,0,0,0,0,0,normal
5320,4112,46,42,0,82,82,0,0,0,0,56,56,0,96,96,95,0,0,0,0,0,normal
4018,10522,57,37,0,70,70,0,0,0,0,96,62,0,101,101,95,0,0,0,0,0,normal
13933,2246,28,23,0,74,73,0,0,0,0,65,63,0,96,96,93,0,0,0,0,0,normal
5553,6240,40,33,0,83,80,0,0,0,0,55,57,0,99,99,95,0,0,0,0,0,normal
2682,2720,26,22,0,81,83,0,0,1,1,75,79,0,125,125,130,0,0,0,0,0,normal
21563,19764,86,99,0,79,79,0,0,0,0,83,80,0,114,114,110,0,0,0,0,0,normal
12288,12615,49,32,0,73,74,0,0,0,0,63,66,0,101,101,103,0,0,0,0,0,normal
4048,4623,36,29,0,81,78,0,0,0,0,148,79,0,138,138,125,0,0,0,0,0,normal
15903,8523,83,52,0,80,80,0,0,0,0,108,83,0,142,142,137,0,0,0,0,0,normal
11958,12554,74,69,0,88,91,0,0,1,1,54,54,0,83,83,81,0,0,0,0,0,normal
18468,16271,53,44,0,77,75,0,0,-1,0,77,77,0,126,126,124,0,0,0,0,0,normal
10059,6627,42,38,0,83,83,0,0,1,1,62,62,0,94,94,91,0,0,0,0,0,normal
13794,4866,45,40,2,96,93,0,1,0,3,50,50,0,112,112,108,0,0,0,0,0,normal
5819,3711,43,34,2,93,94,0,0,-1,0,101,77,0,134,134,124,0,0,0,0,0,normal
25630,15985,91,75,0,110,102,0,0,1,1,88,86,0,164,164,158,0,0,0,0,0,normal
17828,15417,81,66,0,92,92,0,1,0,1,89,83,0,147,147,135,0,0,0,0,0,normal
20055,34700,100,77,0,122,126,0,0,2,2,158,85,0,148,148,137,0,0,0,0,0,normal
18888,8330,81,72,0,81,80,0,0,0,0,65,65,0,104,104,101,0,0,0,0,0,normal
2424,1288,19,13,0,76,75,0,0,0,0,47,47,0,81,81,78,0,0,0,0,0,normal
6942,6741,43,36,0,77,76,0,0,0,0,72,71,0,110,110,107,0,0,0,0,0,normal
7592,2913,38,28,0,94,97,0,2,-3,0,61,60,0,107,107,108,0,0,0,0,0,normal
7267,6913,37,37,0,81,79,0,0,-1,1,69,68,0,126,126,126,0,0,0,0,0,normal
15502,12632,57,57,0,83,89,0,0,2,1,86,92,0,128,128,135,0,0,0,0,0,normal
30875,32422,109,102,0,113,112,0,1,0,1,67,68,0,127,127,119,0,0,0,0,0,normal
23510,25042,75,71,0,84,82,0,0,0,0,149,105,0,165,165,150,0,0,0,0,0,normal
20903,15270,73,44,0,82,82,0,0,0,0,118,82,0,126,126,121,0,0,0,0,0,normal
7441,7064,60,60,0,73,73,0,0,0,0,55,55,0,90,90,88,0,0,0,0,0,normal
3098,1413,17,15,0,67,67,0,0,0,0,46,46,0,79,79,78,0,0,0,0,0,normal
7665,7474,40,30,0,74,73,0,0,0,0,68,69,0,99,99,98,0,0,0,0,0,normal
11005,9753,59,56,0,108,108,0,0,2,2,48,48,0,118,118,116,0,0,0,0,0,normal
3055,2117,22,17,0,71,71,0,0,0,0,60,59,0,95,95,93,0,0,0,0,0,normal
2969,1761,23,62,0,70,73,0,0,0,0,91,90,0,121,121,122,0,0,0,0,0,normal
17889,15799,75,26,0,74,73,0,0,0,0,53,53,0,89,89,85,0,0,0,0,0,normal
10822,9548,55,50,0,108,108,0,0,-1,1,81,87,0,164,164,175,0,0,0,0,0,normal
29635,24392,102,89,0,81,81,0,0,0,0,141,95,0,127,127,117,0,0,0,0,0,normal
5573,5054,48,44,0,79,79,0,0,0,0,55,55,0,93,93,91,0,0,0,0,0,normal
6672,2364,42,25,0,81,79,0,0,0,0,100,46,0,94,94,82,0,0,0,0,0,normal
6786,1304,34,13,0,71,71,0,0,0,0,99,69,0,110,110,104,0,0,0,0,0,normal
15686,16860,63,57,0,84,83,0,0,0,0,61,61,0,108,108,104,0,0,0,0,0,normal
5563,2698,30,24,0,84,83,0,0,0,0,61,59,0,103,103,96,0,0,0,0,0,normal
5667,5910,53,47,1,83,82,0,0,-1,0,85,86,0,130,130,130,0,0,0,0,0,normal
17843,16771,52,50,0,70,70,0,0,0,0,85,53,0,89,89,82,0,0,0,0,0,normal
21731,22574,79,58,0,81,80,0,0,0,0,101,89,0,131,131,125,0,0,0,0,0,normal
7762,1059,37,11,0,68,67,0,0,0,0,122,68,0,112,112,103,0,0,0,0,0,normal
7451,7304,65,62,0,72,71,0,0,0,0,74,75,0,102,102,100,0,0,0,0,0,normal
10274,5921,40,32,0,87,88,0,0,0,1,46,46,0,93,93,92,0,0,0,0,0,normal
2154,1051,13,10,0,68,68,0,0,0,0,56,56,0,100,100,97,0,0,0,0,0,normal
8503,7398,45,41,0,90,93,0,1,0,1,64,63,0,102,102,105,0,0,0,0,0,normal
11566,5833,58,31,0,74,73,0,0,0,0,137,61,0,111,111,95,0,0,0,0,0,normal
5897,3408,41,35,0,66,69,0,0,0,0,67,55,0,99,99,103,0,0,0,0,0,normal
18101,18194,71,66,0,73,73,0,0,0,0,98,98,0,115,115,109,0,0,0,0,0,normal
4231,4038,39,32,0,82,79,0,0,0,0,77,79,0,123,123,120,0,0,0,0,0,normal
22203,17118,69,49,0,69,68,0,0,0,0,159,83,0,150,150,138,0,0,0,0,0,normal
12616,12649,74,67,0,93,95,0,0,1,1,67,61,0,91,91,88,0,0,0,0,0,normal
9953,10054,36,36,0,76,76,0,0,0,0,62,64,0,97,97,102,0,0,0,0,0,normal
1789,1630,13,16,0,69,71,0,1,-2,0,54,53,0,89,89,85,0,0,0,0,0,normal
8247,7643,44,32,0,71,70,0,0,0,0,77,76,0,103,103,101,0,0,0,0,0,normal
12813,8097,56,48,0,88,89,0,0,0,1,61,59,0,117,117,114,0,0,0,0,0,normal
5246,3728,41,38,0,79,81,0,0,0,0,63,67,0,110,110,115,0,0,0,0,0,normal
35494,30053,110,104,0,95,96,0,1,-1,2,101,99,0,145,145,143,0,0,0,0,0,normal
21549,37532,84,86,0,97,95,0,0,0,0,97,110,0,166,166,171,0,0,0,0,0,normal
19536,17510,78,59,0,84,84,0,1,1,1,163,95,0,146,146,135,0,0,0,0,0,normal
7033,5977,75,63,0,74,75,0,0,0,0,63,63,0,118,118,115,0,0,0,0,0,normal
10324,11251,52,51,0,92,89,0,1,1,1,62,63,0,91,91,91,0,0,0,0,0,normal
1227,567,9,6,0,66,66,0,0,0,0,53,52,0,98,98,98,0,0,0,0,0,normal
8442,8042,53,42,0,91,88,0,0,1,1,67,64,0,107,107,96,0,0,0,0,0,normal
7588,7423,32,26,0,77,76,0,0,0,0,60,59,0,92,92,88,0,0,0,0,0,normal
14345,7377,62,53,0,94,89,0,0,1,1,60,61,0,117,117,110,0,0,0,0,0,normal
21461,16955,78,64,0,70,69,0,0,-1,0,159,102,0,148,148,137,0,0,0,0,0,normal
14239,9447,65,56,0,93,93,0,3,1,1,66,65,0,110,110,114,0,0,0,0,0,normal
17415,20942,54,47,0,76,75,0,0,0,0,98,90,0,128,128,128,0,0,0,0,0,normal
5713,4928,55,44,0,76,75,0,0,0,0,52,51,0,92,92,89,0,0,0,0,0,normal
7749,6291,28,25,0,82,82,0,0,0,0,52,51,0,89,89,87,0,0,0,0,0,normal
4962,3178,28,28,0,76,75,0,0,0,0,61,62,0,105,105,104,0,0,0,0,0,normal
3652,2549,30,25,0,86,85,0,0,0,0,58,57,0,95,95,93,0,0,0,0,0,normal
7283,6151,46,38,0,69,69,0,0,0,0,59,58,0,92,92,90,0,0,0,0,0,normal
4169,2593,16,14,0,71,73,0,0,0,0,47,47,0,77,77,77,0,0,0,0,0,normal
2432,1289,19,13,0,73,72,0,0,0,0,73,72,0,105,105,102,0,0,0,0,0,normal
14822,20282,57,61,0,83,84,0,0,-1,0,64,70,0,111,111,118,0,0,0,0,0,normal
4593,3598,33,33,0,72,72,0,0,0,0,161,84,0,133,133,120,0,0,0,0,0,normal
21422,12917,87,58,0,75,75,0,0,-1,0,63,51,0,103,103,99,0,0,0,0,0,normal
21333,9791,84,41,0,104,105,0,0,1,1,131,45,0,108,108,90,0,0,0,0,0,normal
9386,1291,46,13,0,75,74,0,0,0,0,120,61,0,115,115,103,0,0,0,0,0,normal
13210,12612,44,31,0,77,77,0,0,0,0,51,49,0,78,78,77,0,0,0,0,0,normal
9274,11657,52,41,0,69,68,0,0,0,0,70,69,0,103,103,101,0,0,0,0,0,normal
5273,2188,24,21,0,75,78,0,0,0,0,60,59,0,95,95,93,0,0,0,0,0,normal
3649,2253,30,23,0,82,81,0,0,0,0,61,62,0,105,105,105,0,0,0,0,0,normal
